Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
product-96-1096,Product 96,<p>A description for product 96 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-96-1096-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-97-1097,Product 97,<p>A description for product 97 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-97-1097-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-98-1098,Product 98,<p>A description for product 98 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-98-1098-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-99-1099,Product 99,<p>A description for product 99 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-99-1099-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-100-1100,Product 100,<p>A description for product 100 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-100-1100-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-101-1101,Product 101,<p>A description for product 101 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-101-1101-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-102-1102,Product 102,<p>A description for product 102 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-102-1102-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-103-1103,Product 103,<p>A description for product 103 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-103-1103-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-104-1104,Product 104,<p>A description for product 104 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-104-1104-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-105-1105,Product 105,<p>A description for product 105 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-105-1105-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-106-1106,Product 106,<p>A description for product 106 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-106-1106-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-107-1107,Product 107,<p>A description for product 107 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-107-1107-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-108-1108,Product 108,<p>A description for product 108 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-108-1108-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-109-1109,Product 109,<p>A description for product 109 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-109-1109-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-110-1110,Product 110,<p>A description for product 110 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-110-1110-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-111-1111,Product 111,<p>A description for product 111 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-111-1111-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-112-1112,Product 112,<p>A description for product 112 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-112-1112-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-113-1113,Product 113,<p>A description for product 113 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-113-1113-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-114-1114,Product 114,<p>A description for product 114 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-114-1114-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-115-1115,Product 115,<p>A description for product 115 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-115-1115-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-116-1116,Product 116,<p>A description for product 116 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-116-1116-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-117-1117,Product 117,<p>A description for product 117 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-117-1117-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-118-1118,Product 118,<p>A description for product 118 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-118-1118-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-119-1119,Product 119,<p>A description for product 119 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-119-1119-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-120-1120,Product 120,<p>A description for product 120 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-120-1120-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-121-1121,Product 121,<p>A description for product 121 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-121-1121-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-122-1122,Product 122,<p>A description for product 122 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-122-1122-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-123-1123,Product 123,<p>A description for product 123 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-123-1123-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-124-1124,Product 124,<p>A description for product 124 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-124-1124-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-125-1125,Product 125,<p>A description for product 125 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-125-1125-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-126-1126,Product 126,<p>A description for product 126 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-126-1126-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-127-1127,Product 127,<p>A description for product 127 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-127-1127-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-128-1128,Product 128,<p>A description for product 128 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-128-1128-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-129-1129,Product 129,<p>A description for product 129 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-129-1129-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-130-1130,Product 130,<p>A description for product 130 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-130-1130-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-131-1131,Product 131,<p>A description for product 131 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-131-1131-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-132-1132,Product 132,<p>A description for product 132 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-132-1132-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-133-1133,Product 133,<p>A description for product 133 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-133-1133-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-134-1134,Product 134,<p>A description for product 134 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-134-1134-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-135-1135,Product 135,<p>A description for product 135 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-135-1135-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-136-1136,Product 136,<p>A description for product 136 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-136-1136-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-137-1137,Product 137,<p>A description for product 137 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-137-1137-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-138-1138,Product 138,<p>A description for product 138 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-138-1138-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-139-1139,Product 139,<p>A description for product 139 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-139-1139-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-140-1140,Product 140,<p>A description for product 140 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-140-1140-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-141-1141,Product 141,<p>A description for product 141 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-141-1141-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-142-1142,Product 142,<p>A description for product 142 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-142-1142-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-143-1143,Product 143,<p>A description for product 143 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-143-1143-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-144-1144,Product 144,<p>A description for product 144 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-144-1144-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-145-1145,Product 145,<p>A description for product 145 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-145-1145-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-146-1146,Product 146,<p>A description for product 146 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-146-1146-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-147-1147,Product 147,<p>A description for product 147 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-147-1147-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-148-1148,Product 148,<p>A description for product 148 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-148-1148-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
product-149-1149,Product 149,<p>A description for product 149 that a human being wrote.</p>,Acme,Widget,,TRUE,Title,Default Title,product-149-1149-1,shopify,10,deny,manual,24.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/9069/4759/files/stoneware-mug-400ml.png,1,,,,active
